age,marital,housing,loan,duration,campaign,pdays,previous,poutcome,y
27,married,no,no,125,3,999,0,nonexistent,no
34,married,yes,no,99,2,3,1,success,no
50,married,yes,no,183,1,3,1,success,yes
29,married,no,no,288,3,999,0,nonexistent,no
46,married,yes,no,231,1,999,1,failure,no
32,single,no,no,247,2,999,0,nonexistent,no
29,single,yes,no,88,1,999,0,nonexistent,no
30,married,yes,no,693,2,999,0,nonexistent,no
52,divorced,no,no,142,3,999,0,nonexistent,no
25,single,yes,no,173,6,999,1,failure,no
35,single,yes,no,160,3,999,0,nonexistent,no
50,married,no,no,135,1,999,0,nonexistent,no
36,married,no,no,211,1,999,0,nonexistent,no
27,single,yes,yes,384,1,9,2,failure,no
32,married,no,no,211,3,999,0,nonexistent,no
31,single,yes,yes,289,3,999,1,failure,no
28,single,no,no,82,2,999,0,nonexistent,no
43,married,no,no,118,1,999,0,nonexistent,no
59,divorced,yes,yes,526,1,999,0,nonexistent,no
40,married,yes,no,296,4,999,0,nonexistent,no
27,single,no,no,316,1,999,0,nonexistent,no
39,married,yes,yes,501,1,999,0,nonexistent,no
28,single,yes,no,409,3,999,0,nonexistent,no
36,married,no,no,187,1,999,1,failure,no
54,married,yes,yes,303,1,999,0,nonexistent,no
81,married,yes,no,99,2,999,0,nonexistent,no
33,divorced,yes,no,357,3,999,0,nonexistent,no
29,married,yes,no,343,2,999,0,nonexistent,no
28,divorced,no,no,240,1,999,1,failure,no
59,married,yes,no,476,3,999,0,nonexistent,no
58,married,yes,yes,103,4,999,0,nonexistent,no
24,single,no,yes,375,2,999,0,nonexistent,yes
38,married,yes,no,828,1,999,1,failure,yes
34,married,no,no,283,1,999,0,nonexistent,no
39,married,yes,no,219,1,999,0,nonexistent,no
33,married,no,yes,166,2,999,0,nonexistent,no
33,married,yes,no,118,2,999,1,failure,no
32,married,yes,no,562,2,999,0,nonexistent,no
39,married,no,no,387,1,999,0,nonexistent,no
45,married,no,no,525,1,999,0,nonexistent,no
31,divorced,no,no,41,1,999,0,nonexistent,no
23,single,yes,yes,804,2,999,0,nonexistent,no
39,married,no,no,299,5,999,0,nonexistent,no
69,married,yes,no,324,8,999,0,nonexistent,no
28,married,yes,no,497,1,999,0,nonexistent,no
33,married,no,yes,42,7,999,0,nonexistent,no
36,divorced,unknown,unknown,156,4,999,0,nonexistent,no
34,single,no,no,76,2,999,0,nonexistent,no
49,married,yes,no,79,1,999,0,nonexistent,no
47,divorced,yes,no,131,2,999,0,nonexistent,no
58,married,yes,no,48,2,999,0,nonexistent,no
31,single,no,no,10,1,999,0,nonexistent,no
27,single,no,no,124,2,999,0,nonexistent,no
41,married,yes,no,243,2,999,0,nonexistent,no
46,married,yes,no,196,2,999,0,nonexistent,no
55,married,yes,no,77,1,999,1,failure,no
30,single,yes,no,150,1,999,0,nonexistent,no
44,single,yes,no,395,2,999,0,nonexistent,no
44,married,no,no,392,3,999,0,nonexistent,no
56,married,no,no,323,3,6,1,success,yes
19,single,no,yes,106,4,999,0,nonexistent,no
50,married,yes,no,133,1,999,0,nonexistent,no
52,married,yes,no,126,1,999,0,nonexistent,no
41,married,no,no,788,6,999,0,nonexistent,no
42,married,yes,no,204,4,999,0,nonexistent,no
41,single,yes,no,706,9,999,0,nonexistent,no
30,married,no,no,101,1,999,0,nonexistent,no
36,married,no,no,383,6,999,0,nonexistent,no
46,single,yes,no,417,6,999,0,nonexistent,no
37,married,no,no,902,2,999,0,nonexistent,yes
48,married,no,no,136,2,999,0,nonexistent,no
52,married,yes,no,867,1,999,0,nonexistent,no
55,married,no,no,255,2,999,0,nonexistent,no
55,married,yes,no,171,1,999,0,nonexistent,no
21,single,yes,no,202,2,999,0,nonexistent,yes
49,married,yes,no,435,1,999,0,nonexistent,no
38,married,no,no,37,1,999,0,nonexistent,no
32,single,yes,no,136,1,999,0,nonexistent,no
41,single,no,no,93,1,999,0,nonexistent,no
31,married,no,no,111,1,999,0,nonexistent,no
46,single,no,no,8,4,999,0,nonexistent,no
42,divorced,yes,no,140,7,999,0,nonexistent,no
50,married,yes,yes,69,3,999,0,nonexistent,no
32,single,yes,no,297,1,999,2,failure,no
49,married,yes,yes,18,1,999,0,nonexistent,no
48,divorced,yes,no,92,1,999,0,nonexistent,no
34,married,no,no,962,1,999,0,nonexistent,no
41,single,yes,yes,78,1,999,0,nonexistent,no
58,married,yes,no,328,2,999,0,nonexistent,no
58,married,no,no,454,2,999,0,nonexistent,no
41,married,yes,no,961,6,999,0,nonexistent,yes
60,married,yes,no,82,1,999,0,nonexistent,no
25,single,yes,no,202,1,999,0,nonexistent,no
30,married,no,no,65,2,999,0,nonexistent,no
34,single,no,yes,305,1,11,1,success,yes
52,married,no,yes,232,4,999,0,nonexistent,no
57,married,no,no,125,1,999,0,nonexistent,no
57,married,yes,yes,367,2,999,0,nonexistent,no
33,married,no,no,120,1,999,0,nonexistent,no
47,married,no,yes,139,1,999,0,nonexistent,no
62,married,no,no,717,2,999,0,nonexistent,yes
48,married,no,no,232,1,999,0,nonexistent,no
33,married,yes,no,20,8,999,0,nonexistent,no
54,single,yes,yes,121,1,999,1,failure,no
48,married,no,no,268,1,999,0,nonexistent,yes
32,married,no,no,147,2,999,0,nonexistent,no
30,married,yes,no,190,1,999,0,nonexistent,no
28,single,yes,no,333,1,999,0,nonexistent,no
31,single,no,no,187,1,999,0,nonexistent,no
47,single,no,no,104,3,999,0,nonexistent,no
36,single,yes,yes,14,4,999,0,nonexistent,no
38,married,no,no,291,1,999,0,nonexistent,no
33,married,yes,no,346,1,999,0,nonexistent,no
36,single,yes,no,536,7,999,0,nonexistent,no
28,single,no,no,55,1,999,0,nonexistent,no
34,single,yes,no,125,1,999,0,nonexistent,yes
36,divorced,no,yes,992,5,999,0,nonexistent,no
48,married,yes,no,293,2,999,0,nonexistent,no
49,married,no,no,239,4,999,0,nonexistent,yes
30,single,yes,no,92,10,999,0,nonexistent,no
45,divorced,unknown,unknown,135,3,999,0,nonexistent,no
39,married,no,no,73,1,999,1,failure,no
33,married,yes,no,580,2,999,0,nonexistent,no
58,married,yes,no,63,15,999,0,nonexistent,no
34,married,yes,no,255,2,999,0,nonexistent,no
25,single,yes,no,133,1,999,0,nonexistent,no
25,divorced,yes,yes,437,2,999,0,nonexistent,yes
32,married,no,no,1083,2,999,0,nonexistent,no
29,single,no,no,162,2,999,0,nonexistent,no
39,divorced,no,no,649,1,999,0,nonexistent,yes
45,divorced,yes,yes,17,3,999,0,nonexistent,no
40,single,yes,no,139,2,999,0,nonexistent,no
54,single,no,no,185,4,999,0,nonexistent,no
34,married,yes,no,273,5,999,0,nonexistent,no
25,single,no,no,75,1,999,0,nonexistent,no
29,divorced,yes,no,548,1,999,0,nonexistent,no
28,married,no,no,396,3,999,0,nonexistent,yes
22,single,yes,no,123,2,999,0,nonexistent,no
41,married,no,yes,767,1,999,0,nonexistent,yes
50,single,yes,no,129,4,999,0,nonexistent,no
32,married,no,yes,65,5,999,0,nonexistent,no
46,married,yes,no,13,14,999,0,nonexistent,no
69,married,no,no,178,1,999,0,nonexistent,yes
31,single,yes,no,289,8,999,0,nonexistent,no
36,single,no,yes,176,6,999,0,nonexistent,no
45,married,yes,no,216,5,999,0,nonexistent,no
49,married,yes,no,333,1,999,0,nonexistent,no
49,married,yes,no,60,1,999,0,nonexistent,no
46,married,no,no,33,29,999,0,nonexistent,no
58,single,yes,no,127,2,999,0,nonexistent,no
48,married,yes,no,321,3,999,0,nonexistent,no
18,single,yes,no,421,1,3,1,success,yes
26,divorced,yes,no,50,1,999,0,nonexistent,no
35,married,no,no,155,1,4,1,success,no
20,single,no,no,208,4,999,0,nonexistent,no
59,married,yes,no,70,5,999,0,nonexistent,no
36,married,yes,no,85,4,999,0,nonexistent,no
43,married,no,no,119,3,999,0,nonexistent,no
26,single,no,no,226,4,999,0,nonexistent,no
30,single,yes,no,256,1,999,0,nonexistent,no
54,married,no,no,7,20,999,0,nonexistent,no
45,married,yes,no,92,5,999,0,nonexistent,no
41,married,no,no,216,1,999,0,nonexistent,no
33,single,no,no,53,1,999,1,failure,no
53,married,yes,no,57,2,999,0,nonexistent,no
24,married,no,no,255,2,999,0,nonexistent,no
58,divorced,no,no,290,1,999,0,nonexistent,no
41,married,no,no,109,1,999,0,nonexistent,no
39,single,yes,no,104,1,999,0,nonexistent,no
31,single,yes,yes,156,4,999,0,nonexistent,no
53,married,yes,no,180,1,999,0,nonexistent,no
28,single,yes,no,225,1,999,1,failure,no
57,married,yes,no,41,9,999,0,nonexistent,no
37,married,no,no,144,1,999,0,nonexistent,no
57,married,yes,no,101,3,999,0,nonexistent,no
30,single,no,no,34,4,999,0,nonexistent,no
52,divorced,no,no,314,2,999,0,nonexistent,no
52,married,no,no,283,3,999,0,nonexistent,no
59,married,yes,no,177,1,999,0,nonexistent,no
32,married,no,no,348,1,999,0,nonexistent,no
47,married,no,no,141,3,999,0,nonexistent,no
29,single,no,no,173,1,999,0,nonexistent,no
38,divorced,no,no,201,2,999,0,nonexistent,no
23,single,no,yes,9,6,999,0,nonexistent,no
37,single,no,no,570,1,999,1,failure,yes
37,married,yes,yes,268,3,999,0,nonexistent,no
55,married,no,no,350,4,999,0,nonexistent,no
42,divorced,unknown,unknown,295,2,999,1,failure,no
66,unknown,yes,no,340,2,999,0,nonexistent,no
43,married,no,no,81,3,999,0,nonexistent,no
39,married,yes,no,51,4,999,0,nonexistent,no
38,single,yes,no,219,1,999,0,nonexistent,no
39,married,yes,no,388,2,999,0,nonexistent,no
52,married,no,no,101,1,999,0,nonexistent,no
42,married,unknown,unknown,624,3,999,0,nonexistent,no
39,divorced,no,no,99,3,999,0,nonexistent,no
86,divorced,yes,no,237,1,999,1,failure,no
59,married,no,no,107,2,999,0,nonexistent,no
49,married,no,no,220,3,999,0,nonexistent,no
53,married,no,no,138,1,999,0,nonexistent,no
58,married,yes,no,302,2,999,0,nonexistent,no
42,divorced,yes,no,125,2,999,0,nonexistent,no
42,married,no,no,185,1,999,0,nonexistent,no
34,married,yes,no,562,2,999,0,nonexistent,yes
40,married,yes,no,370,2,999,0,nonexistent,no
32,single,no,no,128,1,999,0,nonexistent,no
46,married,yes,no,234,3,999,0,nonexistent,no
54,divorced,no,no,558,1,999,0,nonexistent,yes
32,single,yes,no,81,2,999,0,nonexistent,no
47,married,no,no,143,1,999,0,nonexistent,no
46,married,yes,yes,36,1,999,0,nonexistent,no
57,married,no,no,72,2,999,0,nonexistent,no
35,married,no,no,212,2,999,1,failure,no
25,single,no,no,328,10,999,0,nonexistent,no
29,single,no,no,187,2,999,0,nonexistent,no
51,married,no,no,228,2,999,0,nonexistent,no
55,married,yes,no,139,1,999,0,nonexistent,no
32,married,no,no,181,1,999,0,nonexistent,no
34,married,yes,no,58,1,999,0,nonexistent,no
26,single,yes,no,80,1,999,0,nonexistent,no
31,married,yes,no,213,1,999,0,nonexistent,yes
50,divorced,no,yes,178,5,999,1,failure,no
43,married,yes,no,91,1,999,0,nonexistent,no
57,married,no,no,83,4,999,0,nonexistent,no
31,divorced,yes,yes,90,1,999,0,nonexistent,no
44,married,yes,yes,212,4,999,0,nonexistent,no
50,divorced,no,no,206,6,999,0,nonexistent,no
42,single,no,no,65,1,999,0,nonexistent,no
53,married,yes,no,501,3,999,0,nonexistent,yes
37,married,yes,no,445,1,999,2,failure,no
38,single,yes,no,458,1,999,0,nonexistent,no
46,married,yes,no,205,1,999,1,failure,no
28,single,yes,no,156,2,999,0,nonexistent,no
35,married,yes,no,219,1,999,0,nonexistent,no
56,married,yes,no,106,1,999,0,nonexistent,no
31,married,yes,no,84,1,999,1,failure,no
41,divorced,no,no,261,1,999,1,failure,no
45,married,no,no,323,1,999,0,nonexistent,yes
32,married,yes,no,143,3,999,0,nonexistent,no
28,single,yes,no,78,6,999,0,nonexistent,no
36,married,yes,no,23,15,999,0,nonexistent,no
29,single,no,no,140,1,999,0,nonexistent,no
38,divorced,no,no,825,2,999,0,nonexistent,no
55,married,no,no,203,2,999,0,nonexistent,no
33,married,no,no,140,1,999,0,nonexistent,no
55,divorced,yes,no,220,6,999,0,nonexistent,no
35,married,yes,yes,1028,2,999,0,nonexistent,yes
22,single,yes,yes,369,1,999,0,nonexistent,yes
71,single,no,no,120,1,999,0,nonexistent,no
23,single,yes,no,31,10,999,0,nonexistent,no
36,divorced,yes,no,389,3,999,0,nonexistent,no
41,married,yes,no,324,1,999,0,nonexistent,yes
26,married,yes,yes,142,1,999,0,nonexistent,no
53,married,yes,no,531,3,999,0,nonexistent,no
36,married,yes,no,422,3,999,0,nonexistent,no
44,married,yes,no,15,7,999,0,nonexistent,no
31,single,no,no,77,2,999,0,nonexistent,no
36,single,yes,no,479,1,999,0,nonexistent,no
29,single,yes,no,145,1,999,0,nonexistent,yes
42,married,yes,no,234,4,999,0,nonexistent,no
36,single,yes,no,126,1,999,0,nonexistent,no
32,married,no,no,303,5,999,0,nonexistent,no
47,married,yes,no,367,1,999,0,nonexistent,no
38,married,yes,no,92,30,999,0,nonexistent,no
23,single,yes,no,134,1,999,0,nonexistent,no
34,married,yes,no,246,4,999,0,nonexistent,no
40,single,no,no,107,1,999,0,nonexistent,no
38,single,yes,no,332,2,999,1,failure,no
58,married,yes,no,76,5,999,0,nonexistent,no
33,married,yes,yes,10,2,999,0,nonexistent,no
42,married,yes,no,196,2,999,0,nonexistent,no
28,single,no,no,492,2,999,0,nonexistent,no
31,married,no,no,733,2,999,0,nonexistent,yes
34,married,no,no,298,2,999,0,nonexistent,no
55,married,yes,no,96,2,999,0,nonexistent,no
43,single,yes,no,551,2,999,0,nonexistent,no
30,single,no,no,698,2,999,1,failure,yes
37,single,no,no,394,3,999,0,nonexistent,no
56,married,no,no,182,2,999,0,nonexistent,no
31,married,no,no,187,1,999,0,nonexistent,no
43,married,yes,no,200,4,999,0,nonexistent,no
60,married,no,no,221,3,999,0,nonexistent,no
27,single,yes,no,264,1,999,0,nonexistent,no
35,divorced,no,no,184,2,999,0,nonexistent,no
46,married,no,no,206,1,999,0,nonexistent,no
28,single,no,no,189,1,999,0,nonexistent,no
57,married,yes,no,189,1,6,2,success,no
55,married,yes,no,1191,1,999,0,nonexistent,no
35,married,yes,no,212,1,999,2,failure,no
48,married,no,no,76,9,999,0,nonexistent,no
49,married,no,no,132,3,999,0,nonexistent,no
35,single,no,no,198,1,999,0,nonexistent,no
36,divorced,yes,no,133,1,999,0,nonexistent,no
46,married,no,no,230,1,999,0,nonexistent,no
38,single,yes,no,114,1,999,0,nonexistent,no
48,married,no,no,484,2,999,0,nonexistent,no
33,single,yes,no,73,1,999,0,nonexistent,no
37,single,no,no,79,1,999,0,nonexistent,no
35,single,yes,no,360,1,11,2,success,yes
59,divorced,yes,no,85,13,999,0,nonexistent,no
52,married,yes,yes,135,1,999,0,nonexistent,no
36,single,no,no,70,10,999,0,nonexistent,no
44,married,no,yes,85,2,999,0,nonexistent,no
51,married,no,no,324,1,999,1,failure,no
28,married,no,no,144,2,999,0,nonexistent,no
30,divorced,no,no,96,1,999,0,nonexistent,no
32,married,yes,no,160,1,999,0,nonexistent,no
39,single,yes,no,224,1,999,0,nonexistent,no
31,married,yes,no,55,1,999,0,nonexistent,no
44,divorced,no,no,154,1,999,0,nonexistent,no
46,married,no,no,143,2,999,0,nonexistent,no
28,single,no,no,102,2,999,0,nonexistent,no
58,married,no,no,164,2,999,0,nonexistent,no
36,single,yes,no,566,2,999,1,failure,no
32,single,no,no,151,2,999,0,nonexistent,no
32,single,no,no,480,8,999,0,nonexistent,no
54,married,no,no,381,1,999,0,nonexistent,yes
43,divorced,no,no,114,1,999,0,nonexistent,no
31,married,yes,no,165,4,999,0,nonexistent,no
37,married,no,no,197,2,999,0,nonexistent,no
27,married,yes,no,408,2,999,0,nonexistent,no
48,married,yes,no,85,1,999,0,nonexistent,no
37,married,yes,no,211,1,999,0,nonexistent,no
44,married,yes,no,336,3,999,0,nonexistent,no
28,single,no,no,262,1,4,2,success,yes
29,single,no,no,703,4,999,0,nonexistent,no
47,married,no,no,637,2,999,0,nonexistent,no
33,married,no,no,98,1,999,0,nonexistent,no
61,married,unknown,unknown,99,4,999,0,nonexistent,no
36,married,yes,no,67,2,999,0,nonexistent,no
58,divorced,no,no,272,7,999,0,nonexistent,no
41,married,yes,no,95,1,3,1,success,yes
41,divorced,yes,no,521,1,999,0,nonexistent,no
70,married,yes,no,72,3,999,0,nonexistent,no
56,married,no,no,534,1,999,0,nonexistent,yes
34,married,yes,no,171,2,999,0,nonexistent,no
32,married,no,yes,605,1,999,0,nonexistent,no
45,divorced,no,no,537,5,999,0,nonexistent,no
38,single,no,no,843,8,999,0,nonexistent,no
45,divorced,no,no,76,1,999,0,nonexistent,no
22,single,yes,no,197,2,999,0,nonexistent,no
52,married,no,no,145,5,999,0,nonexistent,no
58,married,no,no,587,1,999,0,nonexistent,no
47,married,no,no,175,1,999,0,nonexistent,no
30,married,unknown,unknown,340,2,999,0,nonexistent,no
35,married,yes,no,305,2,999,0,nonexistent,no
31,married,no,no,336,6,999,0,nonexistent,no
50,married,no,no,1222,1,999,0,nonexistent,yes
33,single,yes,no,531,1,999,0,nonexistent,yes
36,married,yes,no,57,3,999,0,nonexistent,no
28,single,yes,no,58,2,999,0,nonexistent,no
36,married,yes,no,90,1,999,0,nonexistent,no
40,married,yes,no,37,12,999,0,nonexistent,no
43,married,yes,no,241,2,999,0,nonexistent,no
37,married,yes,no,46,3,999,0,nonexistent,no
60,married,no,no,316,2,999,0,nonexistent,no
64,married,yes,no,250,1,999,0,nonexistent,no
34,married,no,no,150,1,3,2,success,yes
38,married,no,no,305,5,999,0,nonexistent,no
43,married,no,yes,304,3,999,0,nonexistent,no
66,married,yes,no,175,1,7,1,success,yes
53,divorced,yes,no,350,1,999,0,nonexistent,no
39,married,yes,no,605,5,999,0,nonexistent,no
34,married,no,yes,245,3,999,0,nonexistent,yes
27,single,yes,no,182,2,999,0,nonexistent,no
57,married,no,no,106,1,999,0,nonexistent,no
47,married,yes,no,217,2,999,0,nonexistent,no
50,married,yes,yes,412,2,999,0,nonexistent,no
29,single,no,no,174,1,999,0,nonexistent,yes
35,married,no,no,283,1,999,0,nonexistent,no
41,married,no,no,237,2,999,0,nonexistent,no
58,married,yes,yes,240,2,999,1,failure,no
32,single,unknown,unknown,121,4,999,0,nonexistent,no
42,married,no,no,309,2,999,0,nonexistent,no
38,married,no,no,350,2,999,2,failure,yes
36,single,yes,no,254,7,999,0,nonexistent,no
30,married,no,no,566,1,999,0,nonexistent,no
41,married,yes,yes,107,2,999,0,nonexistent,no
40,married,unknown,unknown,192,2,999,0,nonexistent,no
33,single,yes,yes,1024,3,999,1,failure,yes
34,married,yes,no,174,1,999,0,nonexistent,no
45,married,yes,no,129,1,999,1,failure,no
29,single,yes,no,633,1,999,0,nonexistent,no
29,single,no,no,292,1,999,0,nonexistent,no
43,married,no,no,87,3,999,0,nonexistent,no
46,married,no,no,246,3,999,0,nonexistent,no
31,married,yes,no,204,3,999,0,nonexistent,no
49,divorced,no,no,126,1,999,0,nonexistent,no
50,married,no,no,134,1,999,0,nonexistent,no
32,married,no,no,178,2,999,1,failure,no
63,married,no,no,150,1,999,1,failure,yes
48,divorced,no,no,263,2,999,1,failure,no
41,single,no,no,786,2,999,0,nonexistent,no
42,married,no,no,82,3,999,0,nonexistent,no
43,married,no,no,180,2,999,0,nonexistent,yes
38,married,no,no,166,3,999,0,nonexistent,no
41,divorced,yes,no,536,5,999,0,nonexistent,yes
29,single,no,no,7,7,999,0,nonexistent,no
31,single,yes,no,42,5,999,0,nonexistent,no
29,married,yes,no,63,4,999,0,nonexistent,no
36,married,no,no,192,2,6,1,success,no
26,single,yes,yes,297,3,999,0,nonexistent,no
47,married,yes,no,329,4,999,0,nonexistent,yes
29,single,yes,no,126,1,999,0,nonexistent,no
30,married,no,yes,389,2,999,1,failure,no
58,married,no,no,142,2,999,1,failure,no
31,married,unknown,unknown,582,2,999,1,failure,no
33,divorced,yes,no,100,1,999,1,failure,no
26,married,yes,no,442,12,999,0,nonexistent,no
37,single,yes,no,256,1,999,0,nonexistent,no
38,married,no,no,192,1,999,0,nonexistent,no
47,divorced,no,no,532,1,999,0,nonexistent,yes
33,married,no,no,167,3,999,1,failure,no
41,divorced,no,no,319,1,999,0,nonexistent,yes
38,single,no,no,28,3,999,0,nonexistent,no
28,single,yes,no,368,1,999,0,nonexistent,no
29,married,no,no,83,4,999,0,nonexistent,no
34,divorced,no,no,212,2,999,0,nonexistent,no
56,married,yes,no,476,2,999,0,nonexistent,no
33,married,yes,no,80,2,999,0,nonexistent,no
40,divorced,no,yes,1259,6,999,0,nonexistent,yes
37,divorced,yes,yes,210,2,999,0,nonexistent,no
57,divorced,no,no,22,4,999,1,failure,no
46,married,yes,no,404,2,999,0,nonexistent,no
46,single,yes,no,558,6,999,0,nonexistent,no
42,single,yes,no,86,1,999,1,failure,no
44,married,no,no,284,5,999,0,nonexistent,no
55,married,no,no,146,1,999,0,nonexistent,no
38,single,no,no,198,1,999,0,nonexistent,no
42,divorced,yes,yes,159,1,999,0,nonexistent,no
48,married,yes,no,481,1,999,0,nonexistent,no
37,married,yes,yes,205,6,999,0,nonexistent,no
49,married,no,no,55,3,999,0,nonexistent,no
43,married,no,no,566,2,999,0,nonexistent,no
28,married,yes,no,510,2,999,0,nonexistent,no
33,married,yes,no,63,2,999,0,nonexistent,no
30,married,yes,no,170,5,999,0,nonexistent,no
46,married,no,no,167,1,999,0,nonexistent,no
37,married,no,no,232,2,999,1,failure,no
24,single,yes,no,326,3,999,0,nonexistent,no
46,married,yes,no,252,3,999,0,nonexistent,no
32,married,no,no,212,1,999,0,nonexistent,no
40,married,no,yes,195,1,999,0,nonexistent,no
50,married,yes,no,333,1,999,2,failure,no
33,single,yes,no,67,1,3,1,success,no
33,married,no,no,420,1,999,0,nonexistent,no
42,divorced,no,no,111,3,999,0,nonexistent,no
33,married,yes,no,408,2,999,1,failure,no
34,single,no,no,62,3,999,0,nonexistent,no
49,married,no,no,387,1,999,0,nonexistent,yes
36,single,no,no,1556,4,999,0,nonexistent,yes
32,single,no,no,136,2,999,0,nonexistent,no
57,married,yes,no,10,5,999,1,failure,no
50,married,yes,no,697,3,999,0,nonexistent,yes
27,single,yes,no,153,1,0,5,success,no
36,divorced,yes,no,323,2,999,1,failure,no
56,divorced,yes,no,196,3,999,0,nonexistent,no
45,married,no,no,379,1,999,0,nonexistent,no
38,single,yes,no,855,2,999,1,failure,yes
